,Latent_Dim47,category,description
"('cbcl_q50_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Too fearful or anxious Demasiado ansioso(a) o miedoso(a)
"('cbcl_q49_p', 'baseline_year_1_arm_1')_2.0",0.0,Behavior,"Constipated, doesn't move bowels Padece de estreñimiento"
"('cbcl_q49_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,"Constipated, doesn't move bowels Padece de estreñimiento"
"('cbcl_q49_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,"Constipated, doesn't move bowels Padece de estreñimiento"
"('cbcl_q49_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Behavior,"Constipated, doesn't move bowels Padece de estreñimiento"
"('peer_deviance_9_6dd4ef', 'baseline_year_1_arm_1')_1.0",0.0,Substance Use,"Use other tobacco products like e-cigarettes, pipes, or hookah"
"('path_alc_youth1', 'baseline_year_1_arm_1')_2.0",0.0,Substance Use,"Have you ever been curious about using a tobacco product such as cigarettes, e-cigarettes, hookah, or cigars?"
"('path_alc_youth1', 'baseline_year_1_arm_1')_3.0",0.0,Substance Use,"Have you ever been curious about using a tobacco product such as cigarettes, e-cigarettes, hookah, or cigars?"
"('path_alc_youth1', 'baseline_year_1_arm_1')_4.0",0.0,Substance Use,"Have you ever been curious about using a tobacco product such as cigarettes, e-cigarettes, hookah, or cigars?"
"('path_alc_youth1', 'baseline_year_1_arm_1')_5.0",0.0,Substance Use,"Have you ever been curious about using a tobacco product such as cigarettes, e-cigarettes, hookah, or cigars?"
"('cbcl_q48_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Not liked by other kids No le cae bien a otros niños(as)/jóvenes
"('cbcl_q48_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Not liked by other kids No le cae bien a otros niños(as)/jóvenes
"('cbcl_q48_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Not liked by other kids No le cae bien a otros niños(as)/jóvenes
"('cbcl_q48_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Not liked by other kids No le cae bien a otros niños(as)/jóvenes
"('cbcl_q47_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Nightmares Pesadillas
"('cbcl_q47_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Nightmares Pesadillas
"('cbcl_q47_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Nightmares Pesadillas
"('cbcl_q47_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Nightmares Pesadillas
"('cbcl_q46_p', 'baseline_year_1_arm_1')_2.0",0.0,Behavior,Nervous movements or twitching Movimientos involuntarios o tics
"('cbcl_q46_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Nervous movements or twitching Movimientos involuntarios o tics
"('cbcl_q46_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Nervous movements or twitching Movimientos involuntarios o tics
"('cbcl_q46_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Behavior,Nervous movements or twitching Movimientos involuntarios o tics
"('cbcl_q46_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Nervous movements or twitching Movimientos involuntarios o tics
"('cbcl_q46_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Nervous movements or twitching Movimientos involuntarios o tics
"('cbcl_q41_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Impulsive or acts without thinking Impulsivo(a); actúa sin pensar
"('cbcl_q40_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Hears sound or voices that aren't there Oye sonidos o voces que no existen
"('cbcl_q40_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Hears sound or voices that aren't there Oye sonidos o voces que no existen
"('cbcl_q40_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Hears sound or voices that aren't there Oye sonidos o voces que no existen
"('cbcl_q35_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Feels worthless or inferior Se siente inferior o cree que no vale nada
"('cbcl_q35_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Feels worthless or inferior Se siente inferior o cree que no vale nada
"('ehi4b', 'baseline_year_1_arm_1')_0.0",0.0,Cognitive Capacity,Spoon
"('ehi4b', 'baseline_year_1_arm_1')_50.0",0.0,Cognitive Capacity,Spoon
"('cbcl_q34_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Feels others are out to get them
"('cbcl_q34_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Feels others are out to get them
"('cbcl_q34_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Feels others are out to get them
"('cbcl_q34_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Feels others are out to get them
"('ehi4b', 'baseline_year_1_arm_1')_100.0",0.0,Cognitive Capacity,Spoon
"('cbcl_q33_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Feels or complains that no one loves them
"('cbcl_q33_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Feels or complains that no one loves them
"('cbcl_q33_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Behavior,Feels or complains that no one loves them
"('bisbas1_y', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I usually get very tense when I think something unpleasant is going to happen.
"('bisbas1_y', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I usually get very tense when I think something unpleasant is going to happen.
"('cbcl_q32_p', 'baseline_year_1_arm_1')_2.0",0.0,Behavior,Feels they have to be perfect
"('cbcl_q32_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Feels they have to be perfect
"('cbcl_q32_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Feels they have to be perfect
"('cbcl_q32_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Behavior,Feels they have to be perfect
"('cbcl_q32_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Feels they have to be perfect
"('cbcl_q32_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Feels they have to be perfect
"('cbcl_q31_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Fears they might think or do something bad
"('cbcl_q31_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Fears they might think or do something bad
"('cbcl_q31_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,Fears they might think or do something bad
"('cbcl_q31_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Fears they might think or do something bad
"('cbcl_q30_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Fears going to school Le da miedo ir a la escuela
"('cbcl_q36_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,"Gets hurt a lot, accident prone Se lastima accidentalmente con mucha frecuencia, propenso(a) a accidentes"
"('cbcl_q36_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Behavior,"Gets hurt a lot, accident prone Se lastima accidentalmente con mucha frecuencia, propenso(a) a accidentes"
"('cbcl_q36_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Behavior,"Gets hurt a lot, accident prone Se lastima accidentalmente con mucha frecuencia, propenso(a) a accidentes"
"('cbcl_q38_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Gets teased a lot Los demás se burlan de él/ella a menudo
"('cbcl_q40_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Behavior,Hears sound or voices that aren't there Oye sonidos o voces que no existen
"('cbcl_q39_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Hangs around with others who get in trouble Se junta con niños(as)/jóvenes que se meten en problemas
"('cbcl_q39_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Hangs around with others who get in trouble Se junta con niños(as)/jóvenes que se meten en problemas
"('path_alc_youth7', 'baseline_year_1_arm_1')_4.0",0.0,Substance Use,"If one of your best friends were to offer you a tobacco product, would you try it?"
"('ehi1b', 'baseline_year_1_arm_1')_-100.0",0.0,Cognitive Capacity,Writing
"('ehi1b', 'baseline_year_1_arm_1')_50.0",0.0,Cognitive Capacity,Writing
"('ehi1b', 'baseline_year_1_arm_1')_100.0",0.0,Cognitive Capacity,Writing
"('ehi2b', 'baseline_year_1_arm_1')_-100.0",0.0,Cognitive Capacity,Throwing
"('ehi2b', 'baseline_year_1_arm_1')_-50.0",0.0,Cognitive Capacity,Throwing
"('ehi2b', 'baseline_year_1_arm_1')_0.0",0.0,Cognitive Capacity,Throwing
"('cbcl_q38_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Gets teased a lot Los demás se burlan de él/ella a menudo
"('cbcl_q38_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Behavior,Gets teased a lot Los demás se burlan de él/ella a menudo
"('ehi4b', 'baseline_year_1_arm_1')_-50.0",0.0,Cognitive Capacity,Spoon
"('ehi2b', 'baseline_year_1_arm_1')_50.0",0.0,Cognitive Capacity,Throwing
"('ehi2b', 'baseline_year_1_arm_1')_100.0",0.0,Cognitive Capacity,Throwing
"('cbcl_q37_p', 'baseline_year_1_arm_1')_1.0",0.0,Behavior,Gets in many fights Se mete mucho en peleas
"('cbcl_q37_p', 'baseline_year_1_arm_1')_0.0",0.0,Behavior,Gets in many fights Se mete mucho en peleas
"('ehi3b', 'baseline_year_1_arm_1')_-100.0",0.0,Cognitive Capacity,Toothbrush
"('ehi3b', 'baseline_year_1_arm_1')_-50.0",0.0,Cognitive Capacity,Toothbrush
"('cbcl_q36_p', 'baseline_year_1_arm_1')_2.0",0.0,Behavior,"Gets hurt a lot, accident prone Se lastima accidentalmente con mucha frecuencia, propenso(a) a accidentes"
"('ehi3b', 'baseline_year_1_arm_1')_0.0",0.0,Cognitive Capacity,Toothbrush
"('ehi3b', 'baseline_year_1_arm_1')_50.0",0.0,Cognitive Capacity,Toothbrush
"('ehi3b', 'baseline_year_1_arm_1')_100.0",0.0,Cognitive Capacity,Toothbrush
"('ehi4b', 'baseline_year_1_arm_1')_-100.0",0.0,Cognitive Capacity,Spoon
"('medhx_6a', 'baseline_year_1_arm_1')_1.0",0.0,Medical History,Has she/he ever been to a doctor for any of these things… Broken Bones Fracturas
"('ple_school_y', '1_year_follow_up_y_arm_1')_0.0",0.0,Life Events,Attended a new school?
"('ksads_1_2_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Depressed Mood, Past"
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('ksads_8_313a_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Duration (at least 6 months), Past"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('ksads_8_313a_t', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),"Symptom - Duration (at least 6 months), Past"
"('ksads_10_320_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Excessive worries across breadth of domains, Present"
"('ksads_10_320_t', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),"Symptom - Excessive worries across breadth of domains, Present"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Basketball: During the most active period, about how many months per year did your child participate?"
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Basketball
"('ksads_10_323_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Worry associated with defined symptom(s), Past"
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Basketball
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_basket_perwk_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Basketball
"('ksads_10_323_t', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),"Symptom - Worry associated with defined symptom(s), Past"
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Basketball
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Football
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Football
"('sai_ss_fball_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Football: During the most active period, about how many months per year did your child participate?"
"('sai_ss_fball_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Football: During the most active period, about how many months per year did your child participate?"
"('sai_ss_fball_nmonth_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Football: During the most active period, about how many months per year did your child participate?"
"('sai_ss_fball_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Football: During the most active period, about how many months per year did your child participate?"
"('sai_ss_fball_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Football
"('sai_ss_fball_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,Football
"('sai_ss_fball_nyr_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,Football
"('sai_ss_fball_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Football
"('sai_ss_fball_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Football
"('sai_ss_climb_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Climbing: During the most active period, about how many months per year did your child participate?"
"('sai_ss_climb_nyr_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,Climbing
"('sai_ss_climb_nyr_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,Climbing
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Basketball
"('sai_ss_basket_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,Basketball
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_base_tspent_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Baseball, Softball: About how many minutes per session?"
"('sai_ss_fball_perwk_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,Football
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('sai_ss_dance_tspent_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ballet, Dance: About how many minutes per session?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_2.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_1.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_dance_perwk_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ballet, Dance: About how many days per week?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_12.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_10.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_9.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('ksads_10_327_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Impairment in functioning due to worries, Past"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_8.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('ksads_10_327_t', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),"Symptom - Impairment in functioning due to worries, Past"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('ksads_10_328_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Clinically significant distress due to worries, Present"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('ksads_10_328_t', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),"Symptom - Clinically significant distress due to worries, Present"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('ksads_10_329_t', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),"Symptom - Clinically significant distress due to worries, Past"
"('sai_ss_dance_nmonth_p', 'baseline_year_1_arm_1')_0.0",0.0,Extracurricular,"Ballet, Dance: During the most active period, about how many months per year did your child participate?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_6.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_5.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_4.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
"('sai_ss_dance_nyr_p', 'baseline_year_1_arm_1')_3.0",0.0,Extracurricular,"Ballet, Dance: For how many years did your child participate in this activity?"
